,current_price,std_dev,average,upper,lower,BUSD,BTC,total_balance,action
2021-10-23 16:00:00,61231.12,268.76215,61143.25,61680.77429199219,60605.72570800781,1000000,10,1612311.2000000002,NoTrade
2021-10-23 18:00:00,61008.4,269.04147,61142.68,61680.762634277344,60604.596740722656,1000000,10,1610084.0,NoTrade
2021-10-23 20:00:00,61035.67,269.22546,61121.75,61660.200927734375,60583.299072265625,1000000,10,1610356.7,NoTrade
2021-10-23 22:00:00,61279.94,268.28986,61154.91,61691.48986816406,60618.33044433594,1000000,10,1612799.4,NoTrade
2021-10-24 00:00:00,60994.06,257.48093,61167.58,61682.539978027344,60652.616271972656,1000000,10,1609940.6,NoTrade
2021-10-24 02:00:00,61220.76,181.08707,61231.02,61593.19366455078,60868.84539794922,1000000,10,1612207.6,NoTrade
2021-10-24 04:00:00,60902.17,170.81796,61160.152,61501.78826904297,60818.51641845703,1000000,10,1609021.7,NoTrade
2021-10-24 06:00:00,60692.14,212.88245,61089.348,61515.112548828125,60663.582763671875,1000000,10,1606921.4,NoTrade
2021-10-24 08:00:00,60792.87,190.43948,61017.457,61398.335998535156,60636.578063964844,1000000,10,1607928.7000000002,NoTrade
2021-10-24 10:00:00,60287.03,281.90726,60912.555,61476.369201660156,60348.740173339844,999397.1297,10.01,1602870.3,OpenBUY
2021-10-24 12:00:00,60522.82,304.00284,60858.61,61466.61505126953,60250.60369873047,999397.1297,10.01,1605230.5579,NoTrade
2021-10-24 14:00:00,59864.54,426.3782,60728.484,61581.240783691406,59875.727966308594,999397.1297,10.01,1598641.1751,NoTrade
2021-10-24 16:00:00,60317.45,394.13663,60621.535,61409.80841064453,59833.26190185547,999397.1297,10.01,1603174.8042000001,NoTrade
2021-10-24 18:00:00,60642.07,372.0778,60582.43,61326.58526611328,59838.27410888672,1000003.5504000001,10.0,1606424.2504,CloseBUY
2021-10-24 20:00:00,60967.88,329.97882,60554.332,61214.28967285156,59894.37438964844,1000003.5504000001,10.0,1609682.3503999999,NoTrade
2021-10-24 22:00:00,60858.0,325.0605,60549.42,61199.54284667969,59899.30090332031,1000003.5504000001,10.0,1608583.5504,NoTrade
2021-10-25 00:00:00,61731.1,495.2035,60664.86,61655.266357421875,59674.452392578125,1000620.8614,9.99,1617314.5504,OopenSELL
2021-10-25 02:00:00,62077.35,666.87134,60807.582,62141.32470703125,59473.83935546875,1000620.8614,9.99,1620773.5879000002,NoTrade
2021-10-25 04:00:00,61836.31,708.9166,60979.723,62397.555908203125,59561.889404296875,1000620.8614,9.99,1618365.5983000002,NoTrade
2021-10-25 06:00:00,62651.3,856.679,61216.223,62929.58068847656,59502.86462402344,1000620.8614,9.99,1626507.3484,NoTrade
2021-10-25 08:00:00,62730.68,827.2359,61534.68,63189.15148925781,59880.20788574219,1000620.8614,9.99,1627300.3546000002,NoTrade
2021-10-25 10:00:00,62755.92,782.3014,61805.625,63370.227783203125,60241.022216796875,1000620.8614,9.99,1627552.5022,NoTrade
2021-10-25 12:00:00,63229.93,777.3629,62093.168,63647.893798828125,60538.442138671875,1000620.8614,9.99,1632287.8621,NoTrade
2021-10-25 14:00:00,63591.72,792.541,62384.703,63969.78515625,60799.62109375,1000620.8614,9.99,1635902.1442,NoTrade
2021-10-25 16:00:00,63078.81,601.48517,62631.457,63834.42736816406,61428.48669433594,1000620.8614,9.99,1630778.1733,NoTrade
2021-10-25 18:00:00,62667.35,510.91537,62735.484,63757.31512451172,61713.65362548828,1000620.8614,9.99,1626667.6879,NoTrade
2021-10-25 20:00:00,62816.71,454.85388,62817.64,63727.348388671875,61907.932861328125,999992.6943000001,10.0,1628159.7943000002,CloseSELL
2021-10-25 22:00:00,63072.07,297.0375,62954.945,63549.02032470703,62360.87030029297,999992.6943000001,10.0,1630713.3943,NoTrade
2021-10-26 00:00:00,62708.46,291.02753,62961.293,63543.34802246094,62379.23791503906,999992.6943000001,10.0,1627077.2943000002,NoTrade
2021-10-26 02:00:00,62758.0,288.73975,62964.332,63541.8115234375,62386.8525390625,999992.6943000001,10.0,1627572.6943,NoTrade
2021-10-26 04:00:00,62404.59,334.41428,62925.293,63594.121520996094,62256.464416503906,999992.6943000001,10.0,1624038.5943,NoTrade
2021-10-26 06:00:00,62432.83,347.31,62836.73,63531.35046386719,62142.11047363281,999992.6943000001,10.0,1624320.9943000001,NoTrade
2021-10-26 08:00:00,62670.89,223.33151,62734.41,63181.073181152344,62287.747131347656,999992.6943000001,10.0,1626701.5943,NoTrade
2021-10-26 10:00:00,62738.59,187.80615,62696.61,63072.2216796875,62320.9970703125,999992.6943000001,10.0,1627378.5943,NoTrade
2021-10-26 12:00:00,62203.85,243.93195,62645.11,63132.97326660156,62157.24548339844,999992.6943000001,10.0,1622031.1943,NoTrade
2021-10-26 14:00:00,62508.24,239.03497,62610.832,63088.90197753906,62132.76208496094,999992.6943000001,10.0,1625075.0943,NoTrade
2021-10-26 16:00:00,62452.37,177.62108,62541.98,62897.22262573242,62186.73831176758,999992.6943000001,10.0,1624516.3943000003,NoTrade
2021-10-26 18:00:00,62000.01,234.32889,62463.266,62931.923400878906,61994.607849121094,999992.6943000001,10.0,1619992.7943000002,NoTrade
2021-10-26 20:00:00,60818.38,547.2102,62247.75,63342.17041015625,61153.32958984375,999384.5105000001,10.01,1608176.4943,OpenBUY
2021-10-26 22:00:00,60321.97,809.4623,62016.348,63635.272216796875,60397.423095703125,999384.5105000001,10.01,1603207.4302,NoTrade
2021-10-27 00:00:00,60535.2,913.923,61805.5,63633.345947265625,59977.654052734375,999384.5105000001,10.01,1605341.8625,NoTrade
2021-10-27 02:00:00,60718.15,914.5151,61588.527,63417.55749511719,59759.49719238281,999384.5105000001,10.01,1607173.192,NoTrade
2021-10-27 04:00:00,60926.99,835.1567,61387.234,63057.54772949219,59716.92102050781,999384.5105000001,10.01,1609263.6804,NoTrade
2021-10-27 06:00:00,59973.63,885.44806,61139.438,62910.33361816406,59368.54138183594,999384.5105000001,10.01,1599720.5468000001,NoTrade
2021-10-27 08:00:00,58945.92,976.6181,60743.625,62696.86120605469,58790.38879394531,999384.5105000001,10.01,1589433.1697,NoTrade
2021-10-27 10:00:00,58590.16,980.03564,60314.492,62274.5634765625,58354.4208984375,999384.5105000001,10.01,1585872.0121000002,NoTrade
2021-10-27 12:00:00,59042.99,846.457,59985.93,61678.84362792969,58293.01574707031,999384.5105000001,10.01,1590404.8404,NoTrade
2021-10-27 14:00:00,58855.98,856.63007,59767.89,61481.15075683594,58054.63049316406,999384.5105000001,10.01,1588532.8703,NoTrade
2021-10-27 16:00:00,58921.77,868.9332,59612.305,61350.171142578125,57874.438232421875,999384.5105000001,10.01,1589191.4282,NoTrade
2021-10-27 18:00:00,59100.01,814.94824,59452.848,61082.744140625,57822.951171875,999384.5105000001,10.01,1590975.6106000002,NoTrade
2021-10-27 20:00:00,58788.2,699.537,59238.402,60637.476318359375,57839.328369140625,999384.5105000001,10.01,1587854.3925,NoTrade
2021-10-27 22:00:00,58438.63,408.86093,58961.92,59779.64373779297,58144.20001220703,999384.5105000001,10.01,1584355.1968,NoTrade
2021-10-28 00:00:00,58956.05,201.64194,58848.855,59252.13934326172,58445.57159423828,999384.5105000001,10.01,1589534.571,NoTrade
2021-10-28 02:00:00,58869.78,198.9716,58840.402,59238.34555053711,58442.45913696289,999973.2083,10.0,1588671.0083,CloseBUY
2021-10-28 04:00:00,59085.96,190.51906,58895.484,59276.52249145508,58514.44625854492,999973.2083,10.0,1590832.8083000001,NoTrade
2021-10-28 06:00:00,59025.01,189.05075,58893.484,59271.585876464844,58515.382873535156,999973.2083,10.0,1590223.3083000001,NoTrade
2021-10-28 08:00:00,61066.46,707.0401,59139.098,60553.17785644531,57725.01745605469,1000583.8729000001,9.99,1610637.8083000001,OopenSELL
2021-10-28 10:00:00,60978.17,904.5717,59367.59,61176.73327636719,57558.44641113281,1000583.8729000001,9.99,1609755.7912,NoTrade
2021-10-28 12:00:00,61611.43,1136.5974,59646.633,61919.82763671875,57373.43798828125,1000583.8729000001,9.99,1616082.0586,NoTrade
2021-10-28 14:00:00,61171.28,1182.4325,59911.418,62276.282958984375,57546.552978515625,1000583.8729000001,9.99,1611684.9601,NoTrade
2021-10-28 16:00:00,61157.22,1112.8058,60213.484,62439.095947265625,57987.872802734375,1000583.8729000001,9.99,1611544.5007000002,NoTrade
2021-10-28 18:00:00,61320.0,1062.8759,60476.145,62601.896240234375,58350.392822265625,1000583.8729000001,9.99,1613170.6729000001,NoTrade
2021-10-28 20:00:00,60741.57,898.6471,60684.125,62481.419189453125,58886.830810546875,999976.4572000001,10.0,1607392.1572,CloseSELL
2021-10-28 22:00:00,60593.95,704.7016,60851.67,62261.07507324219,59442.26867675781,999976.4572000001,10.0,1605915.9572,NoTrade
2021-10-29 00:00:00,61411.75,300.64157,61116.867,61718.150329589844,60515.584045410156,999976.4572000001,10.0,1614093.9572,NoTrade
2021-10-29 02:00:00,61649.63,342.69708,61181.668,61867.06213378906,60496.27380371094,999976.4572000001,10.0,1616472.7571999999,NoTrade
2021-10-29 04:00:00,60995.7,341.58313,61183.61,61866.775634765625,60500.443115234375,999976.4572000001,10.0,1609933.4572,NoTrade
2021-10-29 06:00:00,60563.92,354.2103,61067.223,61775.64324951172,60358.80206298828,999976.4572000001,10.0,1605615.6572,NoTrade
2021-10-29 08:00:00,60857.98,357.6518,61032.418,61747.72155761719,60317.11437988281,999976.4572000001,10.0,1608556.2572,NoTrade
2021-10-29 10:00:00,60942.94,355.67783,61008.605,61719.96112060547,60297.24981689453,999976.4572000001,10.0,1609405.8572,NoTrade
2021-10-29 12:00:00,61291.0,352.9632,61005.383,61711.30920410156,60299.45642089844,999976.4572000001,10.0,1612886.4572,NoTrade
2021-10-29 14:00:00,62297.12,521.89606,61178.223,62222.01477050781,60134.43054199219,1000599.4284000001,9.99,1622947.6572000002,OopenSELL
2021-10-29 16:00:00,62394.76,599.04095,61378.312,62576.39440917969,60180.23059082031,1000599.4284000001,9.99,1623923.0808,NoTrade
2021-10-29 18:00:00,62548.58,703.51965,61504.625,62911.664306640625,60097.585693359375,1000599.4284000001,9.99,1625459.7426,NoTrade
2021-10-29 20:00:00,62355.72,752.94946,61583.082,63088.98095703125,60077.18310546875,1000599.4284000001,9.99,1623533.0712000001,NoTrade
2021-10-29 22:00:00,62249.85,747.3804,61722.43,63217.1904296875,60227.6689453125,1000599.4284000001,9.99,1622475.4299,NoTrade
2021-10-30 00:00:00,62006.14,626.6698,61882.67,63136.011474609375,60629.332275390625,1000599.4284000001,9.99,1620040.767,NoTrade
2021-10-30 02:00:00,61666.04,522.6868,61972.457,63017.83068847656,60927.08337402344,1000599.4284000001,9.99,1616643.168,NoTrade
2021-10-30 04:00:00,61550.32,413.13373,62039.953,62866.22058105469,61213.68566894531,1000599.4284000001,9.99,1615487.1252000001,NoTrade
2021-10-30 06:00:00,61592.64,359.80957,62073.465,62793.083984375,61353.845703125,1000599.4284000001,9.99,1615909.9020000002,NoTrade
2021-10-30 08:00:00,61425.03,401.5392,61976.57,62779.64874267578,61173.49188232422,1000599.4284000001,9.99,1614235.4781,NoTrade
2021-10-30 10:00:00,61607.71,386.35623,61889.11,62661.821838378906,61116.396911621094,1000599.4284000001,9.99,1616060.4513,NoTrade
2021-10-30 12:00:00,61580.01,316.20267,61781.492,62413.897521972656,61149.086853027344,1000599.4284000001,9.99,1615783.7283,NoTrade
2021-10-30 14:00:00,61398.5,261.4073,61675.14,62197.95520019531,61152.32604980469,1000599.4284000001,9.99,1613970.4434000002,NoTrade
2021-10-30 16:00:00,61424.16,173.82846,61583.395,61931.05145263672,61235.73760986328,1000599.4284000001,9.99,1614226.7868000001,NoTrade
2021-10-30 18:00:00,61758.25,114.00762,61555.848,61783.86289978027,61327.83241271973,1000599.4284000001,9.99,1617564.3459,NoTrade
2021-10-30 20:00:00,61468.68,109.6,61533.92,61753.12187194824,61314.72187805176,1000599.4284000001,9.99,1614671.5416,NoTrade
2021-10-30 22:00:00,61885.35,155.94551,61571.152,61883.043365478516,61259.261322021484,1000599.4284000001,9.99,1618834.0749000001,NoTrade
2021-10-31 00:00:00,62194.96,251.05138,61638.07,62140.17306518555,61135.96755981445,1000599.4284000001,9.99,1621927.0788000003,NoTrade
2021-10-31 02:00:00,61729.89,240.36044,61671.945,62152.66619873047,61191.22442626953,999982.1295,10.0,1617281.0295000002,CloseSELL
2021-10-31 04:00:00,61300.0,267.42712,61637.758,62172.612060546875,61102.903564453125,999982.1295,10.0,1612982.1295,NoTrade
2021-10-31 06:00:00,61384.81,278.90054,61616.07,62173.87139892578,61058.26922607422,999982.1295,10.0,1613830.2295,NoTrade
2021-10-31 08:00:00,60688.72,402.3172,61537.203,62341.83752441406,60732.56872558594,999375.2423,10.01,1606869.3295,OpenBUY
2021-10-31 10:00:00,60494.04,520.2583,61433.86,62474.3759765625,60393.3427734375,999375.2423,10.01,1604920.5827000001,NoTrade
2021-10-31 12:00:00,60395.98,596.45,61282.492,62475.39221191406,60089.59216308594,999375.2423,10.01,1603939.0021000002,NoTrade
2021-10-31 14:00:00,60505.08,638.4278,61175.42,62452.27746582031,59898.56628417969,999375.2423,10.01,1605031.0931000002,NoTrade
2021-10-31 16:00:00,60660.47,602.10657,61039.33,62243.541259765625,59835.114990234375,999375.2423,10.01,1606586.547,NoTrade
2021-10-31 18:00:00,60723.9,445.5147,60875.875,61766.90441894531,59984.84558105469,999375.2423,10.01,1607221.4813,NoTrade
2021-10-31 20:00:00,61487.7,397.886,60848.965,61644.73681640625,60053.19287109375,999375.2423,10.01,1614867.1193,NoTrade
2021-10-31 22:00:00,61340.58,403.16623,60853.473,61659.805114746094,60047.140197753906,999375.2423,10.01,1613394.4481000002,NoTrade
2021-11-01 00:00:00,61323.45,394.55026,60846.66,61635.760681152344,60057.559631347656,999375.2423,10.01,1613222.9767999998,NoTrade
2021-11-01 02:00:00,59957.05,483.96527,60765.36,61733.28991699219,59797.42883300781,999375.2423,10.01,1599545.3128,NoTrade
2021-11-01 04:00:00,60630.0,477.3369,60780.473,61735.146484375,59825.798828125,999375.2423,10.01,1606281.5422999999,NoTrade
2021-11-01 06:00:00,62200.91,628.80035,60981.016,62238.61633300781,59723.41491699219,999375.2423,10.01,1622006.3514,NoTrade
2021-11-01 08:00:00,61991.11,675.5178,61146.133,62497.16845703125,59795.09716796875,999375.2423,10.01,1619906.2534,NoTrade
2021-11-01 10:00:00,61845.34,683.4518,61277.777,62644.680908203125,59910.873779296875,999375.2423,10.01,1618447.0957,NoTrade
2021-11-01 12:00:00,61982.6,684.5846,61417.64,62786.809814453125,60048.471435546875,999375.2423,10.01,1619821.0683,NoTrade
2021-11-01 14:00:00,61582.25,686.3024,61428.14,62800.74548339844,60055.53576660156,999375.2423,10.01,1615813.5648,NoTrade
2021-11-01 16:00:00,60795.08,714.8535,61367.535,62797.2421875,59937.828125,999375.2423,10.01,1607933.9931,NoTrade
2021-11-01 18:00:00,61472.03,715.36035,61384.043,62814.763671875,59953.322265625,999375.2423,10.01,1614710.2626,NoTrade
2021-11-01 20:00:00,60771.02,564.8541,61474.48,62604.188720703125,60344.772216796875,999375.2423,10.01,1607693.1524999999,NoTrade
2021-11-01 22:00:00,60939.91,519.988,61508.918,62548.89392089844,60468.94201660156,999375.2423,10.01,1609383.7414000002,NoTrade
2021-11-02 00:00:00,61370.74,459.12347,61416.67,62334.91882324219,60498.42492675781,999988.9497,10.0,1613696.3497000001,CloseBUY
2021-11-02 02:00:00,61122.62,417.6435,61320.17,62155.45886230469,60484.88488769531,999988.9497,10.0,1611215.1497,NoTrade
2021-11-02 04:00:00,61803.08,411.91068,61315.48,62139.301818847656,60491.659118652344,999988.9497,10.0,1618019.7497,NoTrade
2021-11-02 06:00:00,61556.32,352.73483,61268.117,61973.586853027344,60562.647521972656,999988.9497,10.0,1615552.1497,NoTrade
2021-11-02 08:00:00,63099.1,676.42645,61436.652,62789.50524902344,60083.79943847656,1000619.9407,9.99,1630979.9497,OopenSELL
2021-11-02 10:00:00,62963.01,782.7233,61677.535,63242.98181152344,60112.08850097656,1000619.9407,9.99,1629620.4106,NoTrade
2021-11-02 12:00:00,63436.32,950.8052,61895.793,63797.4033203125,59994.1826171875,1000619.9407,9.99,1634348.7775,NoTrade
2021-11-02 14:00:00,64068.68,1074.1572,62262.195,64410.509765625,60113.880859375,1000619.9407,9.99,1640666.0539000002,NoTrade
2021-11-02 16:00:00,63500.07,1024.1493,62546.66,64594.958740234375,60498.361572265625,1000619.9407,9.99,1634985.6400000001,NoTrade
2021-11-02 18:00:00,63630.01,981.13586,62797.688,64759.959228515625,60835.415771484375,1000619.9407,9.99,1636283.7406000001,NoTrade
2021-11-02 20:00:00,63051.78,782.3636,63012.043,64576.77014160156,61447.31579589844,999989.4229,10.0,1630507.2229,CloseSELL
2021-11-02 22:00:00,63257.7,655.9546,63173.668,64485.5771484375,61861.7587890625,999989.4229,10.0,1632566.4229000001,NoTrade
2021-11-03 00:00:00,63179.57,327.26874,63354.027,64008.56481933594,62699.48986816406,999989.4229,10.0,1631785.1228999998,NoTrade
2021-11-03 02:00:00,63258.85,317.13635,63371.777,64006.050048828125,62737.504638671875,999989.4229,10.0,1632577.9229000001,NoTrade
2021-11-03 04:00:00,63086.03,301.48874,63385.445,63988.422790527344,62782.467834472656,999989.4229,10.0,1630849.7229,NoTrade
2021-11-03 06:00:00,63439.03,301.54077,63385.75,63988.83154296875,62782.66845703125,999989.4229,10.0,1634379.7229,NoTrade
2021-11-03 08:00:00,63333.37,180.9275,63304.047,63665.90188598633,62942.19186401367,999989.4229,10.0,1633323.1229,NoTrade
2021-11-03 10:00:00,63166.51,170.86087,63266.984,63608.706115722656,62925.262634277344,999989.4229,10.0,1631654.5229,NoTrade
2021-11-03 12:00:00,61866.49,440.55322,63071.035,63952.1416015625,62189.9287109375,999370.758,10.01,1618654.3229,OpenBUY
2021-11-03 14:00:00,62226.05,514.74445,62979.293,64008.78186035156,61949.80407714844,999370.758,10.01,1622253.5185,NoTrade
2021-11-03 16:00:00,62516.34,522.8553,62896.918,63942.62854003906,61851.20739746094,999370.758,10.01,1625159.3214,NoTrade
2021-11-03 18:00:00,62830.46,513.3095,62858.125,63884.74401855469,61831.50598144531,999999.0626000001,10.0,1628303.6626,CloseBUY
2021-11-03 20:00:00,63157.61,505.45364,62846.875,63857.782287597656,61835.967712402344,999999.0626000001,10.0,1631575.1626,NoTrade
2021-11-03 22:00:00,62928.12,499.55377,62829.332,63828.43957519531,61830.22448730469,999999.0626000001,10.0,1629280.2626,NoTrade
2021-11-04 00:00:00,62365.09,466.85977,62710.0,63643.71954345703,61776.28045654297,999999.0626000001,10.0,1623649.9626,NoTrade
2021-11-04 02:00:00,62460.0,415.1019,62612.965,63443.16864013672,61782.76104736328,999999.0626000001,10.0,1624599.0626,NoTrade
2021-11-04 04:00:00,62422.69,368.04285,62530.32,63266.406005859375,61794.234619140625,999999.0626000001,10.0,1624225.9626000002,NoTrade
2021-11-04 06:00:00,61906.08,360.23624,62534.715,63255.18731689453,61814.24237060547,999999.0626000001,10.0,1619059.8626,NoTrade
2021-11-04 08:00:00,61836.66,414.0708,62491.453,63319.5947265625,61663.3115234375,999999.0626000001,10.0,1618365.6626000002,NoTrade
2021-11-04 10:00:00,61500.26,517.4954,62378.547,63413.53771972656,61343.55603027344,999999.0626000001,10.0,1615001.6626,NoTrade
2021-11-04 12:00:00,62152.26,495.0975,62303.195,63293.39031982422,61313.00030517578,999999.0626000001,10.0,1621521.6626,NoTrade
2021-11-04 14:00:00,61086.93,524.8245,62073.117,63122.76623535156,61023.46813964844,999999.0626000001,10.0,1610868.3626,NoTrade
2021-11-04 16:00:00,60915.58,541.3782,61849.508,62932.26416015625,60766.75146484375,999999.0626000001,10.0,1609154.8626,NoTrade
2021-11-04 18:00:00,61280.0,533.90576,61728.938,62796.7490234375,60661.1259765625,999999.0626000001,10.0,1612799.0626,NoTrade
2021-11-04 20:00:00,61384.45,473.8951,61609.43,62557.21990966797,60661.63946533203,999999.0626000001,10.0,1613843.5626,NoTrade
2021-11-04 22:00:00,61443.35,377.24417,61500.617,62255.105529785156,60746.128845214844,999999.0626000001,10.0,1614432.5626,NoTrade
2021-11-05 00:00:00,61820.0,367.81674,61491.055,62226.68817138672,60755.42120361328,999999.0626000001,10.0,1618199.0626,NoTrade
2021-11-05 02:00:00,62240.21,427.04404,61535.895,62389.98260498047,60681.80645751953,999999.0626000001,10.0,1622401.1626,NoTrade
2021-11-05 04:00:00,62216.71,476.85413,61615.492,62569.200439453125,60661.783935546875,999999.0626000001,10.0,1622166.1626,NoTrade
2021-11-05 06:00:00,62164.44,478.39032,61616.855,62573.63610839844,60660.07482910156,999999.0626000001,10.0,1621643.4626000002,NoTrade
2021-11-05 08:00:00,61742.88,440.577,61689.734,62570.88836669922,60808.58038330078,999999.0626000001,10.0,1617427.8626,NoTrade
2021-11-05 10:00:00,61303.47,377.14383,61732.832,62487.119689941406,60978.544372558594,999999.0626000001,10.0,1613033.7626,NoTrade
2021-11-05 12:00:00,61823.11,341.63873,61793.18,62476.45715332031,61109.90222167969,999999.0626000001,10.0,1618230.1626,NoTrade
2021-11-05 14:00:00,60840.7,441.9352,61732.766,62616.63604736328,60848.89520263672,999390.6556,10.01,1608406.0626,OpenBUY
2021-11-05 16:00:00,61022.41,489.77493,61685.992,62665.542053222656,60706.442321777344,999390.6556,10.01,1610224.9797,NoTrade
2021-11-05 18:00:00,61134.5,515.63214,61609.83,62641.09240722656,60578.56384277344,999390.6556,10.01,1611347.0006,NoTrade
2021-11-05 20:00:00,61122.46,482.37936,61485.633,62450.391540527344,60520.874084472656,999390.6556,10.01,1611226.4802,NoTrade
2021-11-05 22:00:00,61001.36,425.5885,61350.59,62201.766845703125,60499.412841796875,999390.6556,10.01,1610014.2692,NoTrade
2021-11-06 00:00:00,61231.98,313.62375,61246.984,61874.231872558594,60619.736877441406,1000002.9754000001,10.0,1612322.7754000002,CloseBUY
2021-11-06 02:00:00,61167.08,260.1014,61183.008,61703.21063232422,60662.80499267578,1000002.9754000001,10.0,1611673.7754000002,NoTrade
2021-11-06 04:00:00,61475.1,274.14713,61202.08,61750.37237548828,60653.78387451172,1000002.9754000001,10.0,1614753.9754,NoTrade
2021-11-06 06:00:00,60845.41,186.10944,61093.445,61465.66418457031,60721.22644042969,1000002.9754000001,10.0,1608457.0754000002,NoTrade
